run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_linear_weight_norm
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0091_edge_block_c200_seed12_trainseed5,random_sc_n6_m20_seed3__mask0091_edge_block_c200_seed12_trainseed5,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0091_edge_block_c200_seed12,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0091_edge_block_c200_seed12,edge_block,12,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,188.39695800474948,2.0218383634355312,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,71.3,70.0,69.0,69.0,59.8,2.5,73.0,67.0,15.452858686447144,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed1,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,edge_block,17,1,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,188.95811528026528,1.7357897572965117,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,74.96,74.9,66.0,74.5,65.1,2.5,70.8,72.2,15.523928165435791,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed2,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,edge_block,17,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,188.95811528026528,1.7357897572965117,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,88.86,89.0,84.0,85.5,75.4,3.0,87.4,85.2,15.631693601608276,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed3,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed3,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,edge_block,17,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,188.95811528026528,1.7357897572965117,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,73.8,71.2,76.0,76.0,63.9,2.0,71.0,70.4,15.54036545753479,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed4,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed4,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,edge_block,17,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,188.95811528026528,1.7357897572965117,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,76.28,77.0,75.0,75.0,67.5,6.0,72.0,72.4,14.899791240692139,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed5,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17_trainseed5,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0096_edge_block_c200_seed17,edge_block,17,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,188.95811528026528,1.7357897572965117,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,69.76,69.7,64.5,66.5,55.7,2.5,68.0,68.6,20.115535497665405,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed1,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,edge_block,19,1,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,187.9401515040436,1.6578018909143706,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,66.98,65.5,63.0,70.5,57.9,3.0,66.0,67.0,15.406043291091919,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed2,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,edge_block,19,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,187.9401515040436,1.6578018909143706,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,90.28,88.7,82.0,86.0,76.35,3.0,86.0,87.0,15.13124966621399,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed3,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed3,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,edge_block,19,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,187.9401515040436,1.6578018909143706,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,87.2,87.3,80.0,84.0,72.05,2.0,84.8,88.0,15.250235319137573,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed4,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed4,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,edge_block,19,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,187.9401515040436,1.6578018909143706,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,80.38,82.3,76.5,78.0,71.65,5.5,76.4,77.4,15.256096601486206,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed5,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19_trainseed5,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0098_edge_block_c200_seed19,edge_block,19,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,187.9401515040436,1.6578018909143706,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,82.38,78.2,77.5,79.0,70.9,4.0,78.0,76.8,15.550595760345459,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed1,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,edge_block,20,1,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,176.4643915557538,2.96339098260841,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,59.14,58.3,50.5,59.5,53.15,2.0,55.6,56.0,15.602394819259644,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed2,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,edge_block,20,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,176.4643915557538,2.96339098260841,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,86.98,84.6,82.0,88.0,72.45,3.5,84.8,82.8,15.785997152328491,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed3,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed3,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,edge_block,20,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,176.4643915557538,2.96339098260841,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,77.22,75.5,69.5,75.0,62.5,3.5,76.2,71.8,16.140011310577393,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed4,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed4,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,edge_block,20,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,176.4643915557538,2.96339098260841,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,78.86,80.3,79.0,79.0,67.2,4.5,75.0,73.8,15.5144624710083,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed5,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20_trainseed5,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,random_sc_n6_m20_seed3,random_sc_n6_m20_seed3__mask0099_edge_block_c200_seed20,edge_block,20,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.979828864138684,3.2306161145788415,176.4643915557538,2.96339098260841,0.13711956515366064,0.07115384615384612,0.002162906804733728,0.10523076923076946,0.0,1.3333333333333333,93.52,93.2,93.0,93.0,76.25,4.5,92.6,90.4,15.458187580108643,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
