idx,selected,topology_id,topology_name,family,seed,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log
63,0,g0063_cycle_chords_seed64,cycle_chords,cycle_chords,64,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0063_cycle_chords_seed64.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.12990031778754,5.302092020108558,0.7244472608317359,0.4421052631578948,0.19444444444444464,0.0,1.5,0.33333333333333337,0.4249182927993988,57,1.7558748556724915
64,0,g0064_cycle_chords_seed65,cycle_chords,cycle_chords,65,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0064_cycle_chords_seed65.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.929885184895765,5.807714269233529,0.7640052415853413,0.22089552238805976,0.20646766169154263,0.0,1.45,0.33333333333333337,0.4249182927993988,67,1.8260748027008264
65,0,g0065_cycle_chords_seed66,cycle_chords,cycle_chords,66,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0065_cycle_chords_seed66.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.797798349704749,4.568807327705094,0.6598028437027087,0.2666666666666666,0.10339506172839519,0.0,1.45,0.5,0.2041241452319315,81,1.9084850188786497
66,0,g0066_cycle_chords_seed67,cycle_chords,cycle_chords,67,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0066_cycle_chords_seed67.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.833701841701112,3.7721966871570225,0.5765943293250891,0.24761904761904763,0.10863095238095277,0.0,1.4,0.4249182927993988,0.2041241452319315,84,1.9242792860618816
67,0,g0067_cycle_chords_seed68,cycle_chords,cycle_chords,68,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0067_cycle_chords_seed68.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.00593208479832,3.9243150905560293,0.5937638704194255,0.2829268292682927,0.15243902439024404,0.0,1.4,0.2041241452319315,0.33333333333333337,82,1.9138138523837167
68,0,g0068_cycle_chords_seed69,cycle_chords,cycle_chords,69,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0068_cycle_chords_seed69.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.464948720696576,4.812370406287311,0.6823590474324805,0.2866666666666666,0.18819444444444433,0.0,1.45,0.33333333333333337,0.33333333333333337,60,1.7781512503836436
69,0,g0069_cycle_chords_seed70,cycle_chords,cycle_chords,70,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0069_cycle_chords_seed70.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.760418806738283,3.7014184157476966,0.5683681813877972,0.22222222222222232,0.125,0.0,1.4,0.4249182927993988,0.2041241452319315,81,1.9084850188786497
70,0,g0070_cycle_chords_seed71,cycle_chords,cycle_chords,71,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0070_cycle_chords_seed71.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.451807650295,5.706419972379002,0.7563637310390553,0.31333333333333346,0.19999999999999996,0.0,1.45,0.33333333333333337,0.4249182927993988,60,1.7781512503836436
71,0,g0071_cycle_chords_seed72,cycle_chords,cycle_chords,72,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0071_cycle_chords_seed72.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.497578669739596,3.927725868007283,0.5941411689911122,0.13749999999999996,0.14908854166666674,0.0,1.45,0.33333333333333337,0.2041241452319315,64,1.806179973983887
72,0,g0072_cycle_chords_seed73,cycle_chords,cycle_chords,73,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0072_cycle_chords_seed73.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.847779634357716,3.6050772254201475,0.5569145723049931,0.19999999999999996,0.1121031746031751,0.0,1.4,0.33333333333333337,0.2041241452319315,84,1.9242792860618816
73,0,g0073_cycle_chords_seed74,cycle_chords,cycle_chords,74,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0073_cycle_chords_seed74.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.532260896018125,5.782361614985263,0.7621052479160794,0.30000000000000004,0.13020833333333348,0.0,1.5,0.4249182927993988,0.2041241452319315,72,1.8573324964312685
74,0,g0074_cycle_chords_seed75,cycle_chords,cycle_chords,75,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0074_cycle_chords_seed75.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.975192736146687,3.6452617078192913,0.5617287134994536,0.22608695652173916,0.18055555555555602,0.0,1.45,0.2041241452319315,0.33333333333333337,69,1.8388490907372552
75,0,g0075_cycle_chords_seed76,cycle_chords,cycle_chords,76,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0075_cycle_chords_seed76.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.961902081609484,3.4324787724315313,0.5356078600983465,0.16470588235294126,0.19485294117647056,0.0,1.45,0.2041241452319315,0.33333333333333337,68,1.8325089127062364
76,0,g0076_cycle_chords_seed77,cycle_chords,cycle_chords,77,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0076_cycle_chords_seed77.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.37274594663301,4.412547333440965,0.6446893771022731,0.16470588235294126,0.25245098039215685,0.0,1.4,0.2041241452319315,0.4249182927993988,51,1.7075701760979363
77,0,g0077_cycle_chords_seed78,cycle_chords,cycle_chords,78,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0077_cycle_chords_seed78.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.704487858216499,4.071625813902338,0.6097678591065856,0.17894736842105274,0.13486842105263164,0.0,1.45,0.4249182927993988,0.2041241452319315,76,1.8808135922807914
78,0,g0078_cycle_chords_seed79,cycle_chords,cycle_chords,79,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0078_cycle_chords_seed79.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.021500920659584,3.4254240501721527,0.5347143426168074,0.1955555555555557,0.1087962962962965,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
79,0,g0079_cycle_chords_seed80,cycle_chords,cycle_chords,80,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0079_cycle_chords_seed80.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.503680631176353,4.514063099301584,0.6545676255186506,0.26909090909090905,0.2333333333333334,0.0,1.45,0.2041241452319315,0.4249182927993988,55,1.7403626894942439
80,0,g0080_cycle_chords_seed81,cycle_chords,cycle_chords,81,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0080_cycle_chords_seed81.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.320345455024912,6.019653785625645,0.7795715139627866,0.31304347826086953,0.27355072463768115,0.0,1.45,0.33333333333333337,0.5000000000000001,46,1.662757831681574
81,0,g0081_cycle_chords_seed82,cycle_chords,cycle_chords,82,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0081_cycle_chords_seed82.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.810150574033857,4.979899386220918,0.6972205683720725,0.2567901234567902,0.11008230452674894,0.0,1.45,0.4249182927993988,0.2041241452319315,81,1.9084850188786497
82,1,g0082_cycle_chords_seed83,cycle_chords,cycle_chords,83,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0082_cycle_chords_seed83.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.229266214850508,4.935847223049586,0.6933617087210181,0.27,0.3166666666666669,0.0,1.4,0.2041241452319315,0.5651941652604391,40,1.6020599913279625
83,0,g0083_cycle_chords_seed84,cycle_chords,cycle_chords,84,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0083_cycle_chords_seed84.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.868179967295772,3.1381701186146103,0.4966764827732304,0.08000000000000007,0.125,0.0,1.4,0.3333333333333334,0.2041241452319315,80,1.9030899869919435
84,0,g0084_cycle_chords_seed85,cycle_chords,cycle_chords,85,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0084_cycle_chords_seed85.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.728825179828156,3.553695465602618,0.5506802081414585,0.10434782608695659,0.16243961352657,0.0,1.4,0.2041241452319315,0.2041241452319315,69,1.8388490907372552
85,1,g0085_cycle_chords_seed86,cycle_chords,cycle_chords,86,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0085_cycle_chords_seed86.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.814830948961455,9.874634435020187,0.9945210267499184,0.3686274509803922,0.17892156862745145,0.0,1.6,0.4249182927993988,0.4249182927993988,51,1.7075701760979363
86,0,g0086_cycle_chords_seed87,cycle_chords,cycle_chords,87,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0086_cycle_chords_seed87.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.588590784388126,6.543095480665048,0.8157832578229545,0.43333333333333335,0.1435185185185186,0.0,1.5,0.4249182927993988,0.33333333333333337,72,1.8573324964312685
87,0,g0087_cycle_chords_seed88,cycle_chords,cycle_chords,88,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0087_cycle_chords_seed88.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.474374149302113,5.142167397522587,0.7111462105092923,0.3277777777777777,0.15393518518518512,0.0,1.5,0.5,0.33333333333333337,72,1.8573324964312685
88,0,g0088_cycle_chords_seed89,cycle_chords,cycle_chords,89,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0088_cycle_chords_seed89.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.476712314240732,3.80193969025334,0.5800052234189772,0.23030303030303045,0.17739898989899006,0.0,1.4,0.33333333333333337,0.33333333333333337,66,1.8195439355418688
89,0,g0089_cycle_chords_seed90,cycle_chords,cycle_chords,90,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0089_cycle_chords_seed90.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.694986493774762,4.26906246463239,0.6303325094178358,0.2127659574468086,0.28457446808510656,0.0,1.4,0.2041241452319315,0.5,47,1.6720978579357175
90,0,g0090_cycle_chords_seed91,cycle_chords,cycle_chords,91,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0090_cycle_chords_seed91.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.494628938133808,6.901916493354324,0.8389697004357906,0.36250000000000004,0.20442708333333348,0.0,1.5,0.33333333333333337,0.4249182927993988,64,1.806179973983887
91,0,g0091_cycle_chords_seed92,cycle_chords,cycle_chords,92,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0091_cycle_chords_seed92.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.728062978166108,3.414983835491122,0.533388652329814,0.12222222222222223,0.13541666666666674,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
92,0,g0092_cycle_chords_seed93,cycle_chords,cycle_chords,93,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0092_cycle_chords_seed93.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.05980814858112,3.3467481426746355,0.5246230310425102,0.18028169014084505,0.1848591549295775,0.0,1.45,0.2041241452319315,0.33333333333333337,71,1.8512583487190752
93,0,g0093_cycle_chords_seed94,cycle_chords,cycle_chords,94,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0093_cycle_chords_seed94.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.788152389003788,4.767445281121489,0.6782857170838806,0.2962962962962963,0.2577160493827164,0.0,1.45,0.2041241452319315,0.5,54,1.7323937598229686
94,0,g0094_cycle_chords_seed95,cycle_chords,cycle_chords,95,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0094_cycle_chords_seed95.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.69039023970265,4.322617346137397,0.6357467919027432,0.2857142857142858,0.23611111111111116,0.0,1.45,0.4249182927993988,0.4249182927993988,63,1.7993405494535817
95,0,g0095_cycle_chords_seed96,cycle_chords,cycle_chords,96,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0095_cycle_chords_seed96.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.881779689077776,3.595102175037374,0.5557112378132949,0.1523809523809525,0.12053571428571441,0.0,1.4,0.2041241452319315,0.2041241452319315,84,1.9242792860618816
96,0,g0096_random_sc_seed1,random_sc,random_sc,1,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0096_random_sc_seed1.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.689403674790153,3.7851227470617683,0.5780799677217514,0.13888888888888884,0.13599537037037046,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
97,1,g0097_random_sc_seed2,random_sc,random_sc,2,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0097_random_sc_seed2.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.177038058040269,8.131457681291458,0.9101684061346613,0.5062500000000001,0.173828125,0.0,1.6,0.5000000000000001,0.4249182927993988,64,1.806179973983887
98,0,g0098_random_sc_seed3,random_sc,random_sc,3,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0098_random_sc_seed3.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.625602657015468,3.892942663214342,0.5902780073058843,0.256,0.12000000000000033,0.0,1.45,0.4249182927993988,0.2041241452319315,75,1.8750612633917
99,0,g0099_random_sc_seed4,random_sc,random_sc,4,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0099_random_sc_seed4.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.571140736803459,4.181763085698465,0.6213594245867762,0.28,0.17638888888888893,0.0,1.45,0.2041241452319315,0.33333333333333337,60,1.7781512503836436
100,0,g0100_random_sc_seed5,random_sc,random_sc,5,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0100_random_sc_seed5.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.974990526418958,4.506572358811827,0.6538463486146145,0.2974358974358975,0.1885683760683763,0.0,1.45,0.2041241452319315,0.4249182927993988,78,1.8920946026904804
101,0,g0101_random_sc_seed6,random_sc,random_sc,6,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0101_random_sc_seed6.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.963935459875898,4.08534052181324,0.6112282617450437,0.19999999999999996,0.09861111111111098,0.0,1.4,0.33333333333333337,0.2041241452319315,90,1.9542425094393248
102,0,g0102_random_sc_seed7,random_sc,random_sc,7,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0102_random_sc_seed7.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.656885552406624,4.0154692825662455,0.603736308000551,0.33513513513513526,0.18918918918918926,0.0,1.4,0.33333333333333337,0.4249182927993988,74,1.8692317197309762
103,0,g0103_random_sc_seed8,random_sc,random_sc,8,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0103_random_sc_seed8.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.219369975870602,6.543274981412068,0.8157951719261292,0.45517241379310347,0.18606321839080464,0.0,1.5,0.33333333333333337,0.4249182927993988,58,1.7634279935629373
104,0,g0104_random_sc_seed9,random_sc,random_sc,9,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0104_random_sc_seed9.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.686408128892232,3.72451521274794,0.5710697524856629,0.2666666666666666,0.18719806763285085,0.0,1.45,0.2041241452319315,0.33333333333333337,69,1.8388490907372552
105,0,g0105_random_sc_seed10,random_sc,random_sc,10,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0105_random_sc_seed10.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.517238696453681,5.833676770600292,0.7659423622842445,0.28985507246376807,0.1304347826086958,0.0,1.5,0.4249182927993988,0.2041241452319315,69,1.8388490907372552
106,0,g0106_random_sc_seed11,random_sc,random_sc,11,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0106_random_sc_seed11.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.77448865748273,5.448141446093248,0.7362483743196253,0.3090909090909091,0.22253787878787845,0.0,1.5,0.2041241452319315,0.4249182927993988,44,1.6434526764861874
107,0,g0107_random_sc_seed12,random_sc,random_sc,12,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0107_random_sc_seed12.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.626115403534822,4.529547585116184,0.6560548264941563,0.2333333333333334,0.125,0.0,1.4,0.5651941652604391,0.2041241452319315,72,1.8573324964312685
108,0,g0108_random_sc_seed13,random_sc,random_sc,13,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0108_random_sc_seed13.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.233747628598813,4.281331094071342,0.6315788150260838,0.23529411764705888,0.196078431372549,0.0,1.45,0.2041241452319315,0.33333333333333337,51,1.7075701760979363
109,0,g0109_random_sc_seed14,random_sc,random_sc,14,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0109_random_sc_seed14.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.852013923831349,3.6082459971991603,0.5572961385107733,0.17142857142857149,0.23875661375661372,0.0,1.45,0.2041241452319315,0.4249182927993988,63,1.7993405494535817
110,0,g0110_random_sc_seed15,random_sc,random_sc,15,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0110_random_sc_seed15.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.34170041193309,5.262601333905914,0.7212004714722208,0.3047619047619048,0.13690476190476186,0.0,1.5,0.4249182927993988,0.2041241452319315,63,1.7993405494535817
111,0,g0111_random_sc_seed16,random_sc,random_sc,16,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0111_random_sc_seed16.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.7941564966387,4.032127149845341,0.6055342187761422,0.2716981132075471,0.2625786163522015,0.0,1.4,0.2041241452319315,0.5000000000000001,53,1.7242758696007892
112,0,g0112_random_sc_seed17,random_sc,random_sc,17,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0112_random_sc_seed17.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.77023329005286,3.635931547885512,0.5606156983520649,0.20740740740740748,0.12037037037037068,0.0,1.4,0.33333333333333337,0.2041241452319315,81,1.9084850188786497
113,0,g0113_random_sc_seed18,random_sc,random_sc,18,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0113_random_sc_seed18.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.394665506592837,4.764105528613836,0.6779813728751979,0.3733333333333333,0.17569444444444482,0.0,1.45,0.33333333333333337,0.33333333333333337,60,1.7781512503836436
114,0,g0114_random_sc_seed19,random_sc,random_sc,19,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0114_random_sc_seed19.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.049335963335391,3.353413289109833,0.5254870810515062,0.1404255319148937,0.10460992907801425,0.0,1.4,0.2041241452319315,0.2041241452319315,94,1.9731278535996986
115,0,g0115_random_sc_seed20,random_sc,random_sc,20,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0115_random_sc_seed20.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.325345473186974,5.273590069839987,0.7221063679060943,0.2857142857142858,0.16666666666666696,0.0,1.45,0.4249182927993988,0.33333333333333337,56,1.7481880270062005
116,0,g0116_random_sc_seed21,random_sc,random_sc,21,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0116_random_sc_seed21.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.728825179828162,3.5536954656026163,0.5506802081414583,0.10434782608695659,0.16243961352657,0.0,1.4,0.2041241452319315,0.2041241452319315,69,1.8388490907372552
