run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_rank_mass_min,capacity_rank_mass_mean,capacity_rank_mass_max,capacity_rank_mass_gini,capacity_rank_dim_mass_min,capacity_rank_dim_mass_mean,capacity_rank_dim_mass_max,capacity_rank_dim_mass_gini,capacity_rank_nonzero_fraction,capacity_rank_weight_entropy,capacity_rank_weight_effective_entries,capacity_rooted_polytope_n_roots,capacity_rooted_polytope_common_rank_total,capacity_rooted_polytope_common_rank_mean,capacity_rooted_polytope_common_rank_max,capacity_rooted_polytope_supported_branch_dim_fraction,capacity_rooted_polytope_branch_root_support_min,capacity_rooted_polytope_branch_root_support_mean,capacity_rooted_polytope_branch_root_support_max,capacity_rooted_polytope_branch_root_support_gini,capacity_rooted_polytope_branch_best_rank_min,capacity_rooted_polytope_branch_best_rank_mean,capacity_rooted_polytope_branch_best_rank_max,capacity_rooted_polytope_branch_best_rank_gini,capacity_rooted_polytope_root_rank_mass_min,capacity_rooted_polytope_root_rank_mass_mean,capacity_rooted_polytope_root_rank_mass_max,capacity_rooted_polytope_root_rank_mass_gini,capacity_rooted_polytope_root_rank_mass_effective,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_rank_weighted_oracle_test_accuracy,capacity_rank_weighted_oracle_test_margin_mean,capacity_rank_weighted_oracle_test_margin_p10,capacity_rank_weighted_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_rank_weighted_linear_test_accuracy,capacity_rank_weighted_linear_test_margin_mean,capacity_rank_weighted_linear_test_margin_p10,capacity_rank_weighted_linear_test_margin_finite_fraction,capacity_linear_weight_norm,capacity_weighted_linear_weight_norm,capacity_tropical_feature_trials,capacity_tropical_feature_mode,capacity_tropical_projection_radius,capacity_tropical_edge_bias_scale,capacity_tropical_linear_train_accuracy_mean,capacity_tropical_linear_train_accuracy_max,capacity_tropical_linear_train_accuracy_std,capacity_tropical_linear_test_accuracy_mean,capacity_tropical_linear_test_accuracy_max,capacity_tropical_linear_test_accuracy_std,capacity_tropical_linear_test_margin_p10_mean,capacity_tropical_linear_test_margin_p10_max,capacity_tropical_linear_test_margin_p10_std,capacity_tropical_root_feature_effective_rank_mean,capacity_tropical_root_feature_effective_rank_max,capacity_tropical_root_feature_effective_rank_std,capacity_tropical_root_feature_variance_mean,capacity_tropical_root_feature_variance_max,capacity_tropical_root_feature_variance_std,capacity_normal_fan_trials,capacity_normal_fan_branch_root_nmi_mean,capacity_normal_fan_branch_root_nmi_max,capacity_normal_fan_branch_root_nmi_std,capacity_normal_fan_branch_tree_nmi_mean,capacity_normal_fan_branch_tree_nmi_max,capacity_normal_fan_branch_tree_nmi_std,capacity_normal_fan_active_root_count_mean,capacity_normal_fan_active_root_count_max,capacity_normal_fan_active_root_count_std,capacity_normal_fan_active_tree_count_mean,capacity_normal_fan_active_tree_count_max,capacity_normal_fan_active_tree_count_std,capacity_normal_fan_branch_active_tree_count_min_mean,capacity_normal_fan_branch_active_tree_count_min_max,capacity_normal_fan_branch_active_tree_count_min_std
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0289_two_module_seed2_trainseed5,g0289_two_module_seed2_trainseed5,two_module_n5_m12_seed2,two_module_n5_m12_seed2,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155266,62.48622519603156,5.642794690155266,0.6843692543982401,0.3627906976744186,0.01742683732948741,0.22577519379844957,0.0,1.5,69.92,70.0,75.0,75.0,67.2,2.0,69.6,67.4,15.045168399810791,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4025000000000001,0.445,0.027518175811634026,0.3928333333333333,0.439,0.03270788216249342,-0.17840210616429217,-0.06855475790282224,0.04569780872006952,2.9415204284642584,3.482634738163717,0.3280560610790609,0.11207712273295856,0.16302312248347967,0.026739263817545062,12,0.017406605710914142,0.03178780506914904,0.008139710020712202,0.06911161451475945,0.09897812111946476,0.015858341779983957,5.0,5.0,0.0,39.5,42.0,1.7559422921421233,31.333333333333332,36.0,2.748737083745107
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0295_two_module_seed9_trainseed1,g0295_two_module_seed9_trainseed1,two_module_n5_m12_seed9,two_module_n5_m12_seed9,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.774488657482724,5.448141446093253,62.195909259861835,5.448141446093253,0.5585548057929322,0.3090909090909091,0.018279384756657486,0.22253787878787845,0.0,1.5,83.2,82.7,78.5,81.5,77.9,5.0,83.0,82.2,16.36320161819458,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,138.0,4.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,27.6,42.0,0.20869565217391317,4.6338227144697735,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40324999999999994,0.455,0.028893843058109575,0.39475,0.455,0.03130262236086087,-0.16336095495215255,-0.03902723895917772,0.05677620971864065,3.157722625185207,3.6994637366955123,0.3746571962579035,0.09818044882722336,0.15669991168725564,0.02670456305404281,12,0.016475487547904427,0.027209602687565764,0.006831158290406423,0.06583199256159729,0.09941633181884427,0.014980179123079333,5.0,5.0,0.0,39.833333333333336,43.0,1.343709624716425,31.666666666666668,36.0,2.8087165910587863
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0295_two_module_seed9_trainseed2,g0295_two_module_seed9_trainseed2,two_module_n5_m12_seed9,two_module_n5_m12_seed9,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.774488657482724,5.448141446093253,62.195909259861835,5.448141446093253,0.5585548057929322,0.3090909090909091,0.018279384756657486,0.22253787878787845,0.0,1.5,88.08,89.3,84.0,89.5,82.05,1.0,86.2,85.0,16.385821104049683,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,138.0,4.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,27.6,42.0,0.20869565217391317,4.6338227144697735,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40324999999999994,0.455,0.028893843058109575,0.39475,0.455,0.03130262236086087,-0.16336095495215255,-0.03902723895917772,0.05677620971864065,3.157722625185207,3.6994637366955123,0.3746571962579035,0.09818044882722336,0.15669991168725564,0.02670456305404281,12,0.016475487547904427,0.027209602687565764,0.006831158290406423,0.06583199256159729,0.09941633181884427,0.014980179123079333,5.0,5.0,0.0,39.833333333333336,43.0,1.343709624716425,31.666666666666668,36.0,2.8087165910587863
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0295_two_module_seed9_trainseed3,g0295_two_module_seed9_trainseed3,two_module_n5_m12_seed9,two_module_n5_m12_seed9,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.774488657482724,5.448141446093253,62.195909259861835,5.448141446093253,0.5585548057929322,0.3090909090909091,0.018279384756657486,0.22253787878787845,0.0,1.5,77.5,76.7,73.0,77.0,72.25,3.0,79.0,74.6,16.266804695129395,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,138.0,4.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,27.6,42.0,0.20869565217391317,4.6338227144697735,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40324999999999994,0.455,0.028893843058109575,0.39475,0.455,0.03130262236086087,-0.16336095495215255,-0.03902723895917772,0.05677620971864065,3.157722625185207,3.6994637366955123,0.3746571962579035,0.09818044882722336,0.15669991168725564,0.02670456305404281,12,0.016475487547904427,0.027209602687565764,0.006831158290406423,0.06583199256159729,0.09941633181884427,0.014980179123079333,5.0,5.0,0.0,39.833333333333336,43.0,1.343709624716425,31.666666666666668,36.0,2.8087165910587863
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0295_two_module_seed9_trainseed4,g0295_two_module_seed9_trainseed4,two_module_n5_m12_seed9,two_module_n5_m12_seed9,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.774488657482724,5.448141446093253,62.195909259861835,5.448141446093253,0.5585548057929322,0.3090909090909091,0.018279384756657486,0.22253787878787845,0.0,1.5,77.3,76.5,77.5,77.5,70.45,2.5,79.0,77.2,16.424534797668457,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,138.0,4.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,27.6,42.0,0.20869565217391317,4.6338227144697735,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40324999999999994,0.455,0.028893843058109575,0.39475,0.455,0.03130262236086087,-0.16336095495215255,-0.03902723895917772,0.05677620971864065,3.157722625185207,3.6994637366955123,0.3746571962579035,0.09818044882722336,0.15669991168725564,0.02670456305404281,12,0.016475487547904427,0.027209602687565764,0.006831158290406423,0.06583199256159729,0.09941633181884427,0.014980179123079333,5.0,5.0,0.0,39.833333333333336,43.0,1.343709624716425,31.666666666666668,36.0,2.8087165910587863
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0295_two_module_seed9_trainseed5,g0295_two_module_seed9_trainseed5,two_module_n5_m12_seed9,two_module_n5_m12_seed9,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.774488657482724,5.448141446093253,62.195909259861835,5.448141446093253,0.5585548057929322,0.3090909090909091,0.018279384756657486,0.22253787878787845,0.0,1.5,77.02,76.1,78.0,78.0,69.6,2.0,77.8,75.2,16.243975162506104,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,138.0,4.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,27.6,42.0,0.20869565217391317,4.6338227144697735,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40324999999999994,0.455,0.028893843058109575,0.39475,0.455,0.03130262236086087,-0.16336095495215255,-0.03902723895917772,0.05677620971864065,3.157722625185207,3.6994637366955123,0.3746571962579035,0.09818044882722336,0.15669991168725564,0.02670456305404281,12,0.016475487547904427,0.027209602687565764,0.006831158290406423,0.06583199256159729,0.09941633181884427,0.014980179123079333,5.0,5.0,0.0,39.833333333333336,43.0,1.343709624716425,31.666666666666668,36.0,2.8087165910587863
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0354_degree_balanced_seed9_trainseed1,g0354_degree_balanced_seed9_trainseed1,degree_balanced_n5_m12_seed9,degree_balanced_n5_m12_seed9,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.8709247025015543,71.40925049069702,2.8709247025015543,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,97.44,96.8,97.0,98.5,90.1,5.0,98.2,96.6,16.202240228652954,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,30.0,33.6,36.0,0.04285714285714293,4.980647400358517,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.433,0.527,0.038632887544163726,0.4254166666666666,0.5,0.03363147913620347,-0.16069840005526037,-0.07022793239415527,0.04967738228842898,3.680978453440201,3.835304646807493,0.11983882002452236,0.05018532358046196,0.06330206391813865,0.006847264462031524,12,0.011767202336193239,0.0244580647672632,0.005311842726923566,0.09701638576594894,0.13010318327994463,0.01771919484421326,5.0,5.0,0.0,68.83333333333333,73.0,3.435921354681384,47.416666666666664,52.0,3.094574104604524
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0354_degree_balanced_seed9_trainseed2,g0354_degree_balanced_seed9_trainseed2,degree_balanced_n5_m12_seed9,degree_balanced_n5_m12_seed9,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.8709247025015543,71.40925049069702,2.8709247025015543,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,96.64,97.3,97.0,97.5,83.65,1.5,96.2,96.8,14.166786670684814,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,30.0,33.6,36.0,0.04285714285714293,4.980647400358517,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.433,0.527,0.038632887544163726,0.4254166666666666,0.5,0.03363147913620347,-0.16069840005526037,-0.07022793239415527,0.04967738228842898,3.680978453440201,3.835304646807493,0.11983882002452236,0.05018532358046196,0.06330206391813865,0.006847264462031524,12,0.011767202336193239,0.0244580647672632,0.005311842726923566,0.09701638576594894,0.13010318327994463,0.01771919484421326,5.0,5.0,0.0,68.83333333333333,73.0,3.435921354681384,47.416666666666664,52.0,3.094574104604524
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0354_degree_balanced_seed9_trainseed3,g0354_degree_balanced_seed9_trainseed3,degree_balanced_n5_m12_seed9,degree_balanced_n5_m12_seed9,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.8709247025015543,71.40925049069702,2.8709247025015543,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,95.84,96.2,93.5,95.0,86.1,4.5,94.6,95.6,14.200124979019165,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,30.0,33.6,36.0,0.04285714285714293,4.980647400358517,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.433,0.527,0.038632887544163726,0.4254166666666666,0.5,0.03363147913620347,-0.16069840005526037,-0.07022793239415527,0.04967738228842898,3.680978453440201,3.835304646807493,0.11983882002452236,0.05018532358046196,0.06330206391813865,0.006847264462031524,12,0.011767202336193239,0.0244580647672632,0.005311842726923566,0.09701638576594894,0.13010318327994463,0.01771919484421326,5.0,5.0,0.0,68.83333333333333,73.0,3.435921354681384,47.416666666666664,52.0,3.094574104604524
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0354_degree_balanced_seed9_trainseed4,g0354_degree_balanced_seed9_trainseed4,degree_balanced_n5_m12_seed9,degree_balanced_n5_m12_seed9,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.8709247025015543,71.40925049069702,2.8709247025015543,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,98.94,98.6,98.5,99.5,92.75,2.0,98.4,98.6,14.394271850585938,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,30.0,33.6,36.0,0.04285714285714293,4.980647400358517,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.433,0.527,0.038632887544163726,0.4254166666666666,0.5,0.03363147913620347,-0.16069840005526037,-0.07022793239415527,0.04967738228842898,3.680978453440201,3.835304646807493,0.11983882002452236,0.05018532358046196,0.06330206391813865,0.006847264462031524,12,0.011767202336193239,0.0244580647672632,0.005311842726923566,0.09701638576594894,0.13010318327994463,0.01771919484421326,5.0,5.0,0.0,68.83333333333333,73.0,3.435921354681384,47.416666666666664,52.0,3.094574104604524
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0354_degree_balanced_seed9_trainseed5,g0354_degree_balanced_seed9_trainseed5,degree_balanced_n5_m12_seed9,degree_balanced_n5_m12_seed9,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.8709247025015543,71.40925049069702,2.8709247025015543,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,88.76,88.3,90.5,90.5,77.7,2.5,87.8,86.6,14.143953323364258,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,30.0,33.6,36.0,0.04285714285714293,4.980647400358517,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.433,0.527,0.038632887544163726,0.4254166666666666,0.5,0.03363147913620347,-0.16069840005526037,-0.07022793239415527,0.04967738228842898,3.680978453440201,3.835304646807493,0.11983882002452236,0.05018532358046196,0.06330206391813865,0.006847264462031524,12,0.011767202336193239,0.0244580647672632,0.005311842726923566,0.09701638576594894,0.13010318327994463,0.01771919484421326,5.0,5.0,0.0,68.83333333333333,73.0,3.435921354681384,47.416666666666664,52.0,3.094574104604524
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0448_bottleneck_bridge_seed7_trainseed1,g0448_bottleneck_bridge_seed7_trainseed1,bottleneck_bridge_n5_m12_seed7,bottleneck_bridge_n5_m12_seed7,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155264,62.486225196031505,5.642794690155264,0.6843692543982401,0.3627906976744186,0.017426837329487414,0.22577519379844957,0.0,1.5,92.44,92.3,88.0,90.5,82.55,5.0,94.0,91.6,14.495959043502808,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.42124999999999996,0.465,0.027698149757700425,0.40058333333333335,0.455,0.02917892599500918,-0.17804046508086538,-0.10593278020487014,0.037083481127989155,2.8442468286789198,3.23477990820068,0.31510771637618407,0.11758215293208414,0.18091641553739254,0.027564182494723675,12,0.01784501888029277,0.036307946812224996,0.0072481682402027,0.07236672471046258,0.11069709652637158,0.01650507603425592,5.0,5.0,0.0,38.166666666666664,41.0,1.9930434571835665,29.916666666666668,33.0,1.7539637649874324
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0448_bottleneck_bridge_seed7_trainseed2,g0448_bottleneck_bridge_seed7_trainseed2,bottleneck_bridge_n5_m12_seed7,bottleneck_bridge_n5_m12_seed7,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155264,62.486225196031505,5.642794690155264,0.6843692543982401,0.3627906976744186,0.017426837329487414,0.22577519379844957,0.0,1.5,79.96,78.4,75.0,85.5,71.6,1.5,78.8,78.8,14.7564697265625,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.42124999999999996,0.465,0.027698149757700425,0.40058333333333335,0.455,0.02917892599500918,-0.17804046508086538,-0.10593278020487014,0.037083481127989155,2.8442468286789198,3.23477990820068,0.31510771637618407,0.11758215293208414,0.18091641553739254,0.027564182494723675,12,0.01784501888029277,0.036307946812224996,0.0072481682402027,0.07236672471046258,0.11069709652637158,0.01650507603425592,5.0,5.0,0.0,38.166666666666664,41.0,1.9930434571835665,29.916666666666668,33.0,1.7539637649874324
