idx,selected,selection_arms,topology_id,topology_name,base_id,base_family,base_seed,rewire_seed,n_nodes,n_edges,p,edge_json,cluster_edge_json,d_rel,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_sequence,out_degree_sequence,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log,normal_fan_branch_root_nmi_mean,normal_fan_branch_tree_nmi_mean,normal_fan_active_tree_count_mean,normal_fan_branch_active_tree_count_min_mean,normal_fan_score,normal_fan_score_within_base_z,tree_count_within_base_z,cross_contrast_effective_rank_mean,cross_all_supported_effective_rank
73,0,,mb0073_base00_degree_balanced_seed9_rw3599531,multibase_base00_degree_balanced_seed9_rewire_seed3599531,base00_degree_balanced_seed9,degree_balanced,9,3599531,5,12,8,topologies/mb0073_base00_degree_balanced_seed9_rw3599531.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0073_base00_degree_balanced_seed9_rw3599531.json,88,11,8.92615631133712,2.8709247025015574,0.4580218021388225,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.012585479994814517,0.10767165254507013,61.75,40.75,2.3520805928970816,0.6035166011913956,1.0502554761018255,9.12914186595482,9.12914186595482
74,0,,mb0074_base00_degree_balanced_seed9_rw2711023,multibase_base00_degree_balanced_seed9_rewire_seed2711023,base00_degree_balanced_seed9,degree_balanced,9,2711023,5,12,8,topologies/mb0074_base00_degree_balanced_seed9_rw2711023.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0074_base00_degree_balanced_seed9_rw2711023.json,88,11,8.926156311337124,2.8709247025015547,0.4580218021388221,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.01751884249490432,0.10196014836800349,62.5,41.125,1.9398914207572908,0.42922247548433784,1.0502554761018255,9.129141865954816,9.129141865954816
75,0,,mb0075_base00_degree_balanced_seed9_rw1152194,multibase_base00_degree_balanced_seed9_rewire_seed1152194,base00_degree_balanced_seed9,degree_balanced,9,1152194,5,12,8,topologies/mb0075_base00_degree_balanced_seed9_rw1152194.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0075_base00_degree_balanced_seed9_rw1152194.json,88,11,8.141026587055626,4.2574706069826,0.6291516583329761,0.0,0.12121212121212155,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,55,1.7403626894942439,0.017267638871114564,0.09619677362066285,46.0,33.75,-3.3992258476290518,-1.8284224100180273,-2.097259126849998,8.260255408128748,8.260255408128748
76,0,,mb0076_base00_degree_balanced_seed9_rw5859984,multibase_base00_degree_balanced_seed9_rewire_seed5859984,base00_degree_balanced_seed9,degree_balanced,9,5859984,5,12,8,topologies/mb0076_base00_degree_balanced_seed9_rw5859984.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0076_base00_degree_balanced_seed9_rw5859984.json,88,11,8.643103571484446,3.7749243665402386,0.5769082546345372,0.0,0.16153846153846163,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,65,1.8129133566428555,0.020063242703937573,0.09535747403254191,52.5,35.625,-1.941746952865588,-1.212127691793031,-0.8893947957397399,8.763063669735347,8.763063669735347
77,0,,mb0077_base00_degree_balanced_seed9_rw151673,multibase_base00_degree_balanced_seed9_rewire_seed151673,base00_degree_balanced_seed9,degree_balanced,9,151673,5,12,8,topologies/mb0077_base00_degree_balanced_seed9_rw151673.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0077_base00_degree_balanced_seed9_rw151673.json,88,11,8.81457393192577,3.0684933323307897,0.4869251839226747,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.014709141979226029,0.11311661390985099,59.125,38.75,1.9725985720733998,0.44305268920250973,0.14527852657901216,8.987740787744043,8.987740787744041
78,0,,mb0078_base00_degree_balanced_seed9_rw1728416,multibase_base00_degree_balanced_seed9_rewire_seed1728416,base00_degree_balanced_seed9,degree_balanced,9,1728416,5,12,8,topologies/mb0078_base00_degree_balanced_seed9_rw1728416.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0078_base00_degree_balanced_seed9_rw1728416.json,88,11,8.926156311337124,2.8709247025015543,0.45802180213882204,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.017357212524810706,0.11031153941088497,63.875,39.5,2.6132512043288063,0.7139525525861409,1.0502554761018255,9.12914186595482,9.12914186595482
79,0,,mb0079_base00_degree_balanced_seed9_rw1944882,multibase_base00_degree_balanced_seed9_rewire_seed1944882,base00_degree_balanced_seed9,degree_balanced,9,1944882,5,12,8,topologies/mb0079_base00_degree_balanced_seed9_rw1944882.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0079_base00_degree_balanced_seed9_rw1944882.json,88,11,8.814573931925766,3.0684933323307897,0.4869251839226747,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.01898214772921878,0.10940686001905109,57.0,39.0,1.301979366200719,0.15948146494361606,0.14527852657901216,8.98774078774405,8.98774078774405
80,1,arm_B_low_tree_count,mb0080_base01_degree_balanced_seed60_rw6405499,multibase_base01_degree_balanced_seed60_rewire_seed6405499,base01_degree_balanced_seed60,degree_balanced,60,6405499,5,12,8,topologies/mb0080_base01_degree_balanced_seed60_rw6405499.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0080_base01_degree_balanced_seed60_rw6405499.json,88,11,8.37018811205242,4.226698292783317,0.6260012484309156,0.20625000000000004,0.10091145833333348,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,64,1.806179973983887,0.021552697445722458,0.10744855330234646,52.875,36.375,-0.3171635442594834,-0.9926337387159299,-1.7485707912682338,8.465190945476435,8.465190945476435
81,1,arm_A_low_normal_fan,mb0081_base01_degree_balanced_seed60_rw3246462,multibase_base01_degree_balanced_seed60_rewire_seed3246462,base01_degree_balanced_seed60,degree_balanced,60,3246462,5,12,8,topologies/mb0081_base01_degree_balanced_seed60_rw3246462.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0081_base01_degree_balanced_seed60_rw3246462.json,88,11,8.638494612577873,3.713980153464154,0.5698395786541568,0.17142857142857149,0.11130952380952408,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.016852592728729174,0.1025971343438212,53.875,35.125,-1.0660609236214766,-1.357741507099347,-0.9192481211282328,8.7649532588598,8.7649532588598
82,0,,mb0082_base01_degree_balanced_seed60_rw4222159,multibase_base01_degree_balanced_seed60_rewire_seed4222159,base01_degree_balanced_seed60,degree_balanced,60,4222159,5,12,8,topologies/mb0082_base01_degree_balanced_seed60_rw4222159.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0082_base01_degree_balanced_seed60_rw4222159.json,88,11,8.930546718084331,3.528172138989256,0.5475497661393128,0.14634146341463428,0.128048780487805,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,82,1.9138138523837167,0.016399104643967315,0.10727193428136879,65.125,43.125,3.5194197768232236,0.8778046059487266,0.545048202091149,9.10264729886498,9.10264729886498
83,0,,mb0083_base01_degree_balanced_seed60_rw5775063,multibase_base01_degree_balanced_seed60_rewire_seed5775063,base01_degree_balanced_seed60,degree_balanced,60,5775063,5,12,8,topologies/mb0083_base01_degree_balanced_seed60_rw5775063.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0083_base01_degree_balanced_seed60_rw5775063.json,88,11,8.5999741040824,3.9320337442713,0.594617236242483,0.19999999999999996,0.10185185185185186,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.013548874522912658,0.10887618531796135,57.625,37.75,0.9770065423197307,-0.36169074807273066,-0.658538556178376,8.71268279044399,8.712682790443989
84,0,,mb0084_base01_degree_balanced_seed60_rw3161363,multibase_base01_degree_balanced_seed60_rewire_seed3161363,base01_degree_balanced_seed60,degree_balanced,60,3161363,5,12,8,topologies/mb0084_base01_degree_balanced_seed60_rw3161363.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0084_base01_degree_balanced_seed60_rw3161363.json,88,11,8.830429035827056,3.483225351582051,0.5419815725870414,0.1384615384615384,0.12767094017094016,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,78,1.8920946026904804,0.011193996396532225,0.10776471779458144,59.25,39.375,1.5762057730871832,-0.06956488411398246,0.08222288762212494,8.974505002534153,8.974505002534153
85,0,,mb0085_base01_degree_balanced_seed60_rw8289977,multibase_base01_degree_balanced_seed60_rewire_seed8289977,base01_degree_balanced_seed60,degree_balanced,60,8289977,5,12,8,topologies/mb0085_base01_degree_balanced_seed60_rw8289977.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0085_base01_degree_balanced_seed60_rw8289977.json,88,11,9.021500920659584,3.4254240501721536,0.5347143426168075,0.1955555555555557,0.1087962962962965,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,90,1.954242509439325,0.01669704221531972,0.11845839990170151,67.25,44.625,5.531818144852391,1.8589033485768651,1.406560739568408,9.204977095061963,9.204977095061963
86,0,,mb0086_base01_degree_balanced_seed60_rw5422610,multibase_base01_degree_balanced_seed60_rewire_seed5422610,base01_degree_balanced_seed60,degree_balanced,60,5422610,5,12,8,topologies/mb0086_base01_degree_balanced_seed60_rw5422610.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0086_base01_degree_balanced_seed60_rw5422610.json,88,11,8.809708901937446,3.5777306070545065,0.5536076363223802,0.17142857142857149,0.12716450216450226,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,77,1.8864907251724818,0.019033328699097747,0.098441674813434,57.25,39.25,0.18994031323255656,-0.7454068651150721,-0.03719267282061173,8.963236268649782,8.963236268649784
87,1,arm_A_high_normal_fan,mb0087_base01_degree_balanced_seed60_rw55816,multibase_base01_degree_balanced_seed60_rewire_seed55816,base01_degree_balanced_seed60,degree_balanced,60,55816,5,12,8,topologies/mb0087_base01_degree_balanced_seed60_rw55816.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0087_base01_degree_balanced_seed60_rw55816.json,88,11,8.881779689077776,3.5951021750373733,0.5557112378132949,0.1523809523809525,0.12053571428571441,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,84,1.9242792860618816,0.01763424239234297,0.1215193484166478,64.875,43.0,5.033892978139332,1.6161513354833978,0.7680608614400471,9.068374276555069,9.068374276555069
88,0,,mb0088_base01_degree_balanced_seed60_rw6173996,multibase_base01_degree_balanced_seed60_rewire_seed6173996,base01_degree_balanced_seed60,degree_balanced,60,6173996,5,12,8,topologies/mb0088_base01_degree_balanced_seed60_rw6173996.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0088_base01_degree_balanced_seed60_rw6173996.json,88,11,8.388464960538357,3.887368864988336,0.5896557519583603,0.17142857142857149,0.11375661375661394,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,63,1.7993405494535817,0.013969479243927909,0.0871343188486425,52.75,38.25,-2.0589109010537414,-1.8417827784263232,-1.8943151817851638,8.52080528924087,8.520805289240872
89,0,,mb0089_base01_degree_balanced_seed60_rw5772736,multibase_base01_degree_balanced_seed60_rewire_seed5772736,base01_degree_balanced_seed60,degree_balanced,60,5772736,5,12,8,topologies/mb0089_base01_degree_balanced_seed60_rw5772736.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0089_base01_degree_balanced_seed60_rw5772736.json,88,11,8.823847727325363,3.7158467184667234,0.5700577907099037,0.1692307692307693,0.12553418803418803,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,78,1.8920946026904804,0.0164117608666875,0.09972760529213054,58.25,37.0,-0.1643527736590654,-0.9181343467079086,0.08222288762212494,8.966546296113718,8.966546296113718
90,0,,mb0090_base01_degree_balanced_seed60_rw5015912,multibase_base01_degree_balanced_seed60_rewire_seed5015912,base01_degree_balanced_seed60,degree_balanced,60,5015912,5,12,8,topologies/mb0090_base01_degree_balanced_seed60_rw5015912.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0090_base01_degree_balanced_seed60_rw5015912.json,88,11,9.032111931853613,3.5823188810143396,0.5541642420660403,0.15000000000000013,0.0868055555555558,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,96,1.9822712330395684,0.015485628716056092,0.11333339856717903,67.25,43.875,4.742492836884722,1.4740858693567547,2.0038374870468347,9.23402913294978,9.23402913294978
91,0,,mb0091_base01_degree_balanced_seed60_rw1449450,multibase_base01_degree_balanced_seed60_rewire_seed1449450,base01_degree_balanced_seed60,degree_balanced,60,1449450,5,12,8,topologies/mb0091_base01_degree_balanced_seed60_rw1449450.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0091_base01_degree_balanced_seed60_rw1449450.json,88,11,8.5999741040824,3.9320337442712994,0.5946172362424829,0.19999999999999996,0.10185185185185186,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.020512429518001973,0.1082687040546366,57.375,38.75,1.160588375581213,-0.2721896290877255,-0.658538556178376,8.712682790443985,8.712682790443985
92,0,,mb0092_base01_degree_balanced_seed60_rw1095410,multibase_base01_degree_balanced_seed60_rewire_seed1095410,base01_degree_balanced_seed60,degree_balanced,60,1095410,5,12,8,topologies/mb0092_base01_degree_balanced_seed60_rw1095410.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0092_base01_degree_balanced_seed60_rw1095410.json,88,11,8.5999741040824,3.9320337442712985,0.5946172362424829,0.19999999999999996,0.10185185185185186,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.016219441173965718,0.1062819841950251,55.75,38.125,0.5058404414615018,-0.5913969913617887,-0.658538556178376,8.71268279044399,8.712682790443989
93,0,,mb0093_base01_degree_balanced_seed60_rw1798086,multibase_base01_degree_balanced_seed60_rewire_seed1798086,base01_degree_balanced_seed60,degree_balanced,60,1798086,5,12,8,topologies/mb0093_base01_degree_balanced_seed60_rw1798086.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0093_base01_degree_balanced_seed60_rw1798086.json,88,11,8.726496322445016,3.7046956692780295,0.5687525376644034,0.17222222222222228,0.11689814814814836,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.014855726205810512,0.10789718489803271,56.5,38.5,0.9110345463833178,-0.39385388400553883,-0.658538556178376,8.854682394291872,8.854682394291874
94,0,,mb0094_base01_degree_balanced_seed60_rw6234096,multibase_base01_degree_balanced_seed60_rewire_seed6234096,base01_degree_balanced_seed60,degree_balanced,60,6234096,5,12,8,topologies/mb0094_base01_degree_balanced_seed60_rw6234096.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0094_base01_degree_balanced_seed60_rw6234096.json,88,11,8.734265302267133,3.8648182145149343,0.5871290712712304,0.20540540540540553,0.12049549549549576,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,74,1.8692317197309762,0.01669586251248361,0.10605567835105434,57.625,39.0,1.0249594458861768,-0.338312408007546,-0.4049726253378003,8.872830128208614,8.872830128208614
95,0,,mb0095_base01_degree_balanced_seed60_rw9833853,multibase_base01_degree_balanced_seed60_rewire_seed9833853,base01_degree_balanced_seed60,degree_balanced,60,9833853,5,12,8,topologies/mb0095_base01_degree_balanced_seed60_rw9833853.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0095_base01_degree_balanced_seed60_rw9833853.json,88,11,8.744657893335521,3.600746776736679,0.5563925805957195,0.13866666666666672,0.1277777777777782,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.018773216142863383,0.11920829475050013,59.125,40.375,3.123599163278481,0.6848313296707482,-0.2807482429998766,8.913231833755866,8.913231833755866
96,0,,mb0096_base01_degree_balanced_seed60_rw1719497,multibase_base01_degree_balanced_seed60_rewire_seed1719497,base01_degree_balanced_seed60,degree_balanced,60,1719497,5,12,8,topologies/mb0096_base01_degree_balanced_seed60_rw1719497.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0096_base01_degree_balanced_seed60_rw1719497.json,88,11,9.01655951398318,3.3122191658084197,0.5201190658399227,0.1333333333333333,0.1245210727969348,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,87,1.9395192526186185,0.020191801264144993,0.11002416569219699,63.25,41.5,3.0645296617913367,0.6560333468471663,1.0928162012304306,9.192613675321597,9.1926136753216
97,0,,mb0097_base01_degree_balanced_seed60_rw8315356,multibase_base01_degree_balanced_seed60_rewire_seed8315356,base01_degree_balanced_seed60,degree_balanced,60,8315356,5,12,8,topologies/mb0097_base01_degree_balanced_seed60_rw8315356.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0097_base01_degree_balanced_seed60_rw8315356.json,88,11,9.021500920659584,3.4254240501721536,0.5347143426168075,0.1955555555555557,0.1087962962962965,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,90,1.954242509439325,0.014763680708970545,0.11116539510041032,64.125,41.875,3.4362155411415416,0.8372402861274085,1.406560739568408,9.204977095061961,9.20497709506196
98,0,,mb0098_base01_degree_balanced_seed60_rw5293486,multibase_base01_degree_balanced_seed60_rewire_seed5293486,base01_degree_balanced_seed60,degree_balanced,60,5293486,5,12,8,topologies/mb0098_base01_degree_balanced_seed60_rw5293486.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0098_base01_degree_balanced_seed60_rw5293486.json,88,11,8.823847727325363,3.7158467184667217,0.5700577907099036,0.1692307692307693,0.12553418803418803,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,78,1.8920946026904804,0.016949935897111593,0.1135989461339582,60.625,40.375,2.7302365483926305,0.49305639435345266,0.08222288762212494,8.966546296113714,8.966546296113714
99,0,,mb0099_base01_degree_balanced_seed60_rw8079086,multibase_base01_degree_balanced_seed60_rewire_seed8079086,base01_degree_balanced_seed60,degree_balanced,60,8079086,5,12,8,topologies/mb0099_base01_degree_balanced_seed60_rw8079086.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0099_base01_degree_balanced_seed60_rw8079086.json,88,11,8.823847727325367,3.7158467184667217,0.5700577907099036,0.1692307692307693,0.12553418803418803,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,78,1.8920946026904804,0.015492007071042892,0.10831424883687324,60.75,40.75,2.2688176268031666,0.26810216511721957,0.08222288762212494,8.966546296113718,8.966546296113718
100,1,arm_A_high_normal_fan,mb0100_base01_degree_balanced_seed60_rw5708776,multibase_base01_degree_balanced_seed60_rewire_seed5708776,base01_degree_balanced_seed60,degree_balanced,60,5708776,5,12,8,topologies/mb0100_base01_degree_balanced_seed60_rw5708776.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0100_base01_degree_balanced_seed60_rw5708776.json,88,11,8.726496322445016,3.7046956692780286,0.5687525376644034,0.17222222222222228,0.11689814814814836,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.0160670063095869,0.1214838228116477,59.5,39.375,3.145477344155742,0.6954975357712299,-0.658538556178376,8.854682394291865,8.854682394291865
101,0,,mb0101_base01_degree_balanced_seed60_rw5337831,multibase_base01_degree_balanced_seed60_rewire_seed5337831,base01_degree_balanced_seed60,degree_balanced,60,5337831,5,12,8,topologies/mb0101_base01_degree_balanced_seed60_rw5337831.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0101_base01_degree_balanced_seed60_rw5337831.json,88,11,9.01655951398318,3.312219165808417,0.5201190658399224,0.1333333333333333,0.1245210727969348,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,87,1.9395192526186185,0.015659568526970008,0.11446254959231555,64.5,42.75,4.1159908857566085,1.1686491892883684,1.0928162012304306,9.192613675321605,9.192613675321605
102,0,,mb0102_base01_degree_balanced_seed60_rw4435880,multibase_base01_degree_balanced_seed60_rewire_seed4435880,base01_degree_balanced_seed60,degree_balanced,60,4435880,5,12,8,topologies/mb0102_base01_degree_balanced_seed60_rw4435880.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0102_base01_degree_balanced_seed60_rw4435880.json,88,11,9.049335963335386,3.353413289109834,0.5254870810515063,0.1404255319148937,0.10460992907801425,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,94,1.9731278535996986,0.01700768008611212,0.1173759289851935,68.125,42.875,5.038977888296499,1.6186303669916866,1.8089970793745012,9.250181014468254,9.250181014468254
103,0,,mb0103_base01_degree_balanced_seed60_rw2853359,multibase_base01_degree_balanced_seed60_rewire_seed2853359,base01_degree_balanced_seed60,degree_balanced,60,2853359,5,12,8,topologies/mb0103_base01_degree_balanced_seed60_rw2853359.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0103_base01_degree_balanced_seed60_rw2853359.json,88,11,8.881779689077776,3.595102175037375,0.555711237813295,0.1523809523809525,0.12053571428571441,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,84,1.9242792860618816,0.01684950031713444,0.11211396550265043,65.75,42.25,3.902622273020298,1.0646262080548283,0.7680608614400471,9.068374276555069,9.068374276555069
104,0,,mb0104_base01_degree_balanced_seed60_rw6995588,multibase_base01_degree_balanced_seed60_rewire_seed6995588,base01_degree_balanced_seed60,degree_balanced,60,6995588,5,12,8,topologies/mb0104_base01_degree_balanced_seed60_rw6995588.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0104_base01_degree_balanced_seed60_rw6995588.json,88,11,8.726496322445012,3.7046956692780304,0.5687525376644035,0.17222222222222228,0.11689814814814836,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.01602576280146113,0.10294870661922573,55.125,37.875,-0.03539555275043001,-0.8552642066321204,-0.658538556178376,8.854682394291869,8.854682394291869
105,0,,mb0105_base01_degree_balanced_seed60_rw1320513,multibase_base01_degree_balanced_seed60_rewire_seed1320513,base01_degree_balanced_seed60,degree_balanced,60,1320513,5,12,8,topologies/mb0105_base01_degree_balanced_seed60_rw1320513.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0105_base01_degree_balanced_seed60_rw1320513.json,88,11,8.923978353265884,3.5835879080300255,0.5543180624972249,0.15000000000000013,0.12187499999999951,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,80,1.9030899869919435,0.01870033206662337,0.0978772248309776,59.5,40.875,0.9470112831941986,-0.37631424980101186,0.31652850447855024,9.069864793201104,9.069864793201102
106,0,,mb0106_base01_degree_balanced_seed60_rw7374824,multibase_base01_degree_balanced_seed60_rewire_seed7374824,base01_degree_balanced_seed60,degree_balanced,60,7374824,5,12,8,topologies/mb0106_base01_degree_balanced_seed60_rw7374824.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0106_base01_degree_balanced_seed60_rw7374824.json,88,11,8.638494612577873,3.713980153464152,0.5698395786541566,0.17142857142857149,0.11130952380952408,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.012909657892533214,0.11171811192118643,55.75,37.75,1.0035223264250985,-0.34876358471438784,-0.9192481211282328,8.7649532588598,8.7649532588598
107,0,,mb0107_base01_degree_balanced_seed60_rw7633566,multibase_base01_degree_balanced_seed60_rewire_seed7633566,base01_degree_balanced_seed60,degree_balanced,60,7633566,5,12,8,topologies/mb0107_base01_degree_balanced_seed60_rw7633566.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0107_base01_degree_balanced_seed60_rw7633566.json,88,11,8.691650464101476,3.4459158939296723,0.5373046732141578,0.10000000000000009,0.10416666666666696,0.0,1.4,3 3 2 2 2,2 2 3 3 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.015108292791299027,0.10042372399969898,56.25,39.875,0.43741707749340497,-0.6247552356448184,-0.658538556178376,8.846628892784908,8.84662889278491
